dt,project,identifier,title,absolute_views_current,absolute_views_zscore,views_proportion_current,views_proportion_zscore
2026-03-29 22:00:00.000,en.wikipedia,30602945,Gary_Woodland,40557,8.022505853241437,0.0038920042473582364,8.957997272915922
2026-03-29 22:00:00.000,en.wikipedia,72958475,Cameron_Boozer,18039,4.683425357228631,0.001731091170897631,4.642823724868238
2026-03-29 22:00:00.000,en.wikipedia,26935231,Dan_Hurley,14914,6.415901166512394,0.0014312042642478668,5.680672380919932
2026-03-29 22:00:00.000,en.wikipedia,1931775,Mary_Beth_Hurt,10024,8.384593921384303,0.0009619412327223157,9.42158277939908
2026-03-29 22:00:00.000,en.wikipedia,78097257,Cayden_Boozer,9366,4.746041657759489,0.0008987970456581414,4.746208845224553
2026-03-29 22:00:00.000,en.wikipedia,662135,John_Tortorella,6680,3.2136114137861536,0.000641038251654536,3.5707333064483313
2026-03-29 22:00:00.000,en.wikipedia,1677037,Bobby_Hurley,6201,5.383178319764984,0.0005950715866032602,4.738188274397716
2026-03-29 22:00:00.000,en.wikipedia,147726,Shaquille_O'Neal,5746,5.557782036798157,0.0005514080529950545,6.315225759801073
2026-03-29 22:00:00.000,en.wikipedia,33732178,Chase_Elliott,5328,271.78225897277514,0.000511295180361582,313.7287596414165
2026-03-29 22:00:00.000,en.wikipedia,80864208,Porepunkah_police_shootings,4783,1131.9560758890266,0.0004589949038418632,619.9712593748516
2026-03-29 22:00:00.000,en.wikipedia,201184,Charles_Barkley,4441,5.959375452665028,0.00042617528077811294,5.587858697342113
2026-03-29 22:00:00.000,en.wikipedia,76502638,Tarris_Reed,4137,4.036980142596474,0.0003970022824992239,3.8893670432361103
2026-03-29 22:00:00.000,en.wikipedia,213795,Pat_Summitt,3787,10.445370585214183,0.0003634149489544503,10.67888499130835
2026-03-29 22:00:00.000,en.wikipedia,17101981,The_Proposal_(2009_film),3754,19.150689884366848,0.0003602481432202288,21.04901529115979
2026-03-29 22:00:00.000,en.wikipedia,78185211,Braylon_Mullins,3730,4.518679488927372,0.0003579450117771586,4.144747485401793
2026-03-29 22:00:00.000,en.wikipedia,29455,Sandra_Bullock,3190,14.659405755511854,0.0003061245543080793,16.61965705400383
2026-03-29 22:00:00.000,en.wikipedia,206721,Splendor_in_the_Grass,3177,45.980007713846966,0.0003048770247764163,47.85549032394543
2026-03-29 22:00:00.000,en.wikipedia,1477632,Kenny_Smith,2861,7.192720162762605,0.00027455246077599213,6.551478359065282
2026-03-29 22:00:00.000,en.wikipedia,370858,Master_and_Commander:_The_Far_Side_of_the_World,2857,7.290496731638247,0.00027416860553548046,8.084758161519336
2026-03-29 22:00:00.000,en.wikipedia,8219053,Duke_Blue_Devils_men's_basketball,2796,4.041370208355326,0.00026831481311767705,3.885060502612416
2026-03-29 22:00:00.000,en.wikipedia,168534,William_Hurt,2551,8.907937161012548,0.0002448036796363355,10.134502342316715
2026-03-29 22:00:00.000,en.wikipedia,28150958,List_of_NCAA_Division_I_men's_basketball_champions,2463,3.484745020660755,0.0002363588643450782,3.1759147868890634
2026-03-29 22:00:00.000,en.wikipedia,731111,Ryan_Reynolds,2360,8.852477800618399,0.00022647459190190195,10.131061028408292
2026-03-29 22:00:00.000,en.wikipedia,909159,Bill_Elliott,2273,128.75308870323906,0.00021812574042077252,147.61608550859825
2026-03-29 22:00:00.000,en.wikipedia,740870,Paul_Schrader,2270,9.13120177991304,0.00021783784899038876,10.302550271167743
2026-03-29 22:00:00.000,en.wikipedia,8115180,Roberto_De_Zerbi,2066,5.181880269281891,0.00019826123172429213,5.8731978019132045
2026-03-29 22:00:00.000,en.wikipedia,655424,Grant_Hill,2024,6.440942698954878,0.0001942307516989193,5.947647001486609
2026-03-29 22:00:00.000,en.wikipedia,16849403,UConn_Huskies_men's_basketball,1960,4.077155909966115,0.00018808906785073212,3.593741643841699
2026-03-29 22:00:00.000,en.wikipedia,79585879,Patrick_Ngongba_II,1843,16.15361000131575,0.00017686130206576495,16.066040824696444
2026-03-29 22:00:00.000,en.wikipedia,78184899,Nikolas_Khamenia,1783,5.3770146465014355,0.0001711034734580895,5.210148930339024
2026-03-29 22:00:00.000,en.wikipedia,7810,Church_of_the_Holy_Sepulchre,1682,3.1899438336240484,0.00016141112863516912,3.513459099965143
2026-03-29 22:00:00.000,en.wikipedia,73248680,Weapons_(2025_film),1560,3.7546833973472626,0.00014970354379956232,4.324558748478611
2026-03-29 22:00:00.000,en.wikipedia,155915,Mary_Steenburgen,1471,12.050744774438224,0.00014116276469817703,13.011735896137555
