dt,project,identifier,title,absolute_views_current,absolute_views_zscore,views_proportion_current,views_proportion_zscore
2026-03-29 17:00:00.000,en.wikipedia,547837,Avi_Lewis,17523,4.854095467647741,0.0015411860263337617,4.655827854098255
2026-03-29 17:00:00.000,en.wikipedia,308726,St_Michael's_Mount,9889,1288.3137037031217,0.0008697590945850922,1029.3173830616556
2026-03-29 17:00:00.000,en.wikipedia,48546809,Windows_10_version_history,8198,3.7151247735653112,0.0007210319605024356,3.4084072467252002
2026-03-29 17:00:00.000,en.wikipedia,16226663,Niele_Ivey,7982,19.194728414713364,0.0007020342899158869,18.159683436238
2026-03-29 17:00:00.000,en.wikipedia,75252241,Hannah_Hidalgo,7212,10.88944252398191,0.0006343111123619865,10.166802228104908
2026-03-29 17:00:00.000,en.wikipedia,22068,Naomi_Klein,4634,5.008393171636631,0.0004075703958243824,4.80528367110181
2026-03-29 17:00:00.000,en.wikipedia,73453194,Alex_Karaban,4380,6.284036777460685,0.0003852305424494594,4.286776083376219
2026-03-29 17:00:00.000,en.wikipedia,82114188,Blanca_Quiñónez,3781,38.9366071802649,0.00033254718744324337,35.30774805761293
2026-03-29 17:00:00.000,en.wikipedia,55614909,Raj_Arjun,3343,5.9225601985962255,0.00029402413319829743,4.651511342730158
2026-03-29 17:00:00.000,en.wikipedia,75933820,Candidates_Tournament_2026,3146,5.064614609753406,0.0002766975540059359,3.9539707253352794
2026-03-29 17:00:00.000,en.wikipedia,460427,Stephen_Lewis,2646,3.616553843060185,0.00023272146468522134,3.457320235550786
2026-03-29 17:00:00.000,en.wikipedia,78081864,The_Other_Bennet_Sister,2615,3.6758255002039673,0.00022999494714733706,3.101390427775527
2026-03-29 17:00:00.000,en.wikipedia,1311937,Joey_Browner,2575,9.779476147418068,0.00022647686000167987,9.540451247180956
2026-03-29 17:00:00.000,en.wikipedia,314480,Pornography_addiction,2397,8.291520316543068,0.00021082137220350552,7.5615441654565645
2026-03-29 17:00:00.000,en.wikipedia,756107,Geno_Auriemma,2376,4.8537039028799995,0.0002089743764520355,4.203279342153236
2026-03-29 17:00:00.000,en.wikipedia,55462755,Kartik_Tyagi,2354,3.1149780225963277,0.00020703942852192406,3.0272016568473195
2026-03-29 17:00:00.000,en.wikipedia,328242,Jimmy_Savile,2067,7.77767593651023,0.00018179715325183392,7.887964846759203
2026-03-29 17:00:00.000,en.wikipedia,56484545,Anukul_Roy,2043,11.040340876438622,0.00017968630096443962,10.26729674444071
2026-03-29 17:00:00.000,en.wikipedia,50552524,2026_New_Democratic_Party_leadership_election,1949,3.60523106862369,0.00017141879617214528,3.3647758204343234
2026-03-29 17:00:00.000,en.wikipedia,12324642,Javin_Hunter,1891,16.16274709604786,0.00016631756981094238,15.40459419307564
2026-03-29 17:00:00.000,en.wikipedia,67671033,Jaden_Ivey,1816,12.529695413304095,0.00015972115641283522,9.754490064111987
2026-03-29 17:00:00.000,en.wikipedia,7810,Church_of_the_Holy_Sepulchre,1663,5.790179758909258,0.00014626447308069656,5.399743724385778
2026-03-29 17:00:00.000,en.wikipedia,73235168,Scream_7,1649,3.103369533464491,0.00014503314257971657,3.4388590735537647
2026-03-29 17:00:00.000,en.wikipedia,706780,Maurice_Clarett,1632,3.5192380555794434,0.00014353795554281225,3.4211259933252074
2026-03-29 17:00:00.000,en.wikipedia,63342423,Azzi_Fudd,1583,5.364025477313325,0.00013922829878938224,4.451337235279075
2026-03-29 17:00:00.000,en.wikipedia,59521211,Tilak_Varma,1560,22.778503432251703,0.00013720539868062936,20.953219120850676
2026-03-29 17:00:00.000,en.wikipedia,15868164,Mumbai_Indians,1522,6.06962351931761,0.00013386321589225507,5.384248921958484
2026-03-29 17:00:00.000,en.wikipedia,49043267,List_of_Indian_Premier_League_seasons_and_results,1504,4.1017786855638825,0.00013228007667670933,3.3859770813609633
2026-03-29 17:00:00.000,en.wikipedia,62265900,Greenland_(film),1482,20.979054641059864,0.0001303451287465979,21.217476113450083
2026-03-29 17:00:00.000,en.wikipedia,76414103,Sarah_Strong,1465,5.426252470398716,0.0001288499417096936,4.749404931432609
2026-03-29 17:00:00.000,en.wikipedia,68781370,List_of_highest-grossing_Hindi_films,1462,5.428702252268686,0.00012858608517376933,4.217399590712516
2026-03-29 17:00:00.000,en.wikipedia,335298,Toy_Story_2,1457,59.139228803200126,0.00012814632428056216,66.95837778697879
2026-03-29 17:00:00.000,en.wikipedia,4059625,Rohit_Sharma,1456,4.472469214056792,0.00012805837210192074,4.207547177673017
2026-03-29 17:00:00.000,en.wikipedia,15976747,Manish_Pandey,1417,16.015826211682434,0.000124628237134905,13.998622222050496
2026-03-29 17:00:00.000,en.wikipedia,513844,Emoji,1400,79.23289789812988,0.00012313305009800071,59.49198085063631
2026-03-29 17:00:00.000,en.wikipedia,34419117,Suryakumar_Yadav,1390,14.0749192357355,0.00012225352831158644,12.996146750884227
2026-03-29 17:00:00.000,en.wikipedia,79914040,Guido_Pini,1385,225.61706121352327,0.00012181376741837929,242.51666713302825
2026-03-29 17:00:00.000,en.wikipedia,59568546,2024_United_States_presidential_election,1384,3.031949267609766,0.00012172581523973785,3.0168137934245114
2026-03-29 17:00:00.000,en.wikipedia,13943721,List_of_Tottenham_Hotspur_F.C._managers,1360,3.6358224028789508,0.00011961496295234355,3.434809617143064
2026-03-29 17:00:00.000,en.wikipedia,21128738,Holly_Rowe,1352,5.742859773071581,0.00011891134552321212,5.328691505850077
2026-03-29 17:00:00.000,en.wikipedia,81091899,2026_Moto3_World_Championship,1339,27.216420186157258,0.00011776796720087354,24.271019567864435
