dt,project,identifier,title,absolute_views_current,absolute_views_zscore,views_proportion_current,views_proportion_zscore
2026-03-29 12:00:00.000,en.wikipedia,24178,Palm_Sunday,8542,6.321293355942949,0.0009732312416571228,5.556141237807392
2026-03-29 12:00:00.000,en.wikipedia,10384,Boeing_E-3_Sentry,5620,3.987938182325404,0.0006403136944641805,3.410082761983328
2026-03-29 12:00:00.000,en.wikipedia,27834683,Matthew_McConaughey,3345,36.3067091587923,0.00038111197650937434,64.4009463417877
2026-03-29 12:00:00.000,en.wikipedia,79001992,Liutyi,2976,23.515532083735053,0.0003390700275312102,20.952876897740325
2026-03-29 12:00:00.000,en.wikipedia,76383,The_Ten_Commandments_(1956_film),2790,14.91084922965798,0.00031787815081050954,13.282960742911538
2026-03-29 12:00:00.000,en.wikipedia,586023,Those_Magnificent_Men_in_Their_Flying_Machines,2481,4.819754262312881,0.0002826722910970875,4.194793861453955
2026-03-29 12:00:00.000,en.wikipedia,75933820,Candidates_Tournament_2026,2024,4.502319037226594,0.0002306040778639682,4.309508674778163
2026-03-29 12:00:00.000,en.wikipedia,2446831,Clermont_Lounge,1988,,0.00022650242430512292,
2026-03-29 12:00:00.000,en.wikipedia,209892,Julian_Barnes,1939,4.844634435787707,0.00022091961807225018,5.827217466199425
2026-03-29 12:00:00.000,en.wikipedia,743534,Boeing_E-7_Wedgetail,1911,4.141232337419561,0.00021772944308203718,3.545887030993772
2026-03-29 12:00:00.000,en.wikipedia,249621,Gina_Gershon,1484,27.44812101355703,0.00016907927448128895,38.16273636418111
2026-03-29 12:00:00.000,en.wikipedia,41758713,Max_Verstappen,1329,5.8331171076773085,0.0001514193772140384,4.41749131306104
2026-03-29 12:00:00.000,en.wikipedia,80984858,UAAP_Season_88_volleyball_tournaments,1298,10.397067266432062,0.0001478873977605883,8.433258076788261
2026-03-29 12:00:00.000,en.wikipedia,148653,Terracotta_Army,1271,4.400235590387876,0.00014481115759145435,3.9478828114466498
2026-03-29 12:00:00.000,en.wikipedia,81535820,Australian_Survivor:_Redemption,1231,4.623691023899855,0.00014025376474829292,3.8293338781030304
2026-03-29 12:00:00.000,en.wikipedia,53830103,Billy_Monger,1202,23.09984036595638,0.00013694965493700088,20.86948416095567
2026-03-29 12:00:00.000,en.wikipedia,27284118,Camila_Alves,1187,65.7918723179488,0.00013524063262081534,96.32882208886963
2026-03-29 12:00:00.000,en.wikipedia,515844,Eddie_the_Eagle,1173,50.41944688485274,0.00013364554512570884,39.594586057755556
2026-03-29 12:00:00.000,en.wikipedia,23572094,Gautam_Singhania,1116,3.7288687893838177,0.0001271512603242038,3.371303774132987
2026-03-29 12:00:00.000,en.wikipedia,46165,Charlton_Heston,1080,10.250283045503425,0.00012304960676535852,9.944358207614762
2026-03-29 12:00:00.000,en.wikipedia,193714,Holy_Week,1053,6.216597397961966,0.00011997336659622457,5.727049187041057
2026-03-29 12:00:00.000,en.wikipedia,61797,Yul_Brynner,1036,9.95921638346817,0.00011803647463788095,9.198484859082102
2026-03-29 12:00:00.000,en.wikipedia,78249,Damon_Hill,1014,8.53021411246508,0.00011552990857414218,6.796747368534362
2026-03-29 12:00:00.000,en.wikipedia,19577,Moses,967,13.942542594634675,0.0001101749719834275,13.380295353659312
2026-03-29 12:00:00.000,en.wikipedia,7213392,Diane_(1956_film),963,37.759502115361634,0.00010971923269911135,34.51683296755351
2026-03-29 12:00:00.000,en.wikipedia,44641054,George_Russell_(racing_driver),958,5.733417012724368,0.00010914955859371617,4.331530115249364
2026-03-29 12:00:00.000,en.wikipedia,4638951,Miranda_Hart,907,6.737537369409203,0.00010333888271868536,5.928751290615522
2026-03-29 12:00:00.000,en.wikipedia,140537,Let_It_Be_(album),900,8.574231705622946,0.00010254133897113211,9.414316992390134
2026-03-29 12:00:00.000,en.wikipedia,16209,Justinian_I,899,9.4481648361122,0.00010242740415005306,10.262309561536526
2026-03-29 12:00:00.000,en.wikipedia,31750,Ukraine,893,4.6532615392874535,0.00010174379522357886,5.882762767132217
2026-03-29 12:00:00.000,en.wikipedia,9325,Easter,839,3.1728247327956876,9.559131488531093e-05,4.167000288365177
2026-03-29 12:00:00.000,en.wikipedia,27442998,Avatar:_Fire_and_Ash,839,3.5120011222470793,9.559131488531093e-05,3.4182535552545796
2026-03-29 12:00:00.000,en.wikipedia,31491838,Triumphal_entry_into_Jerusalem,831,5.498756730243543,9.467983631667865e-05,4.901489365861782
2026-03-29 12:00:00.000,en.wikipedia,236466,Airborne_early_warning_and_control,828,5.258221322869002,9.433803185344153e-05,4.529718294239896
2026-03-29 12:00:00.000,en.wikipedia,54520372,Pope_Leo_XIV,823,4.645661217715,9.376835774804636e-05,5.8113859629326114
2026-03-29 12:00:00.000,en.wikipedia,20586,March_29,794,4.040960624819985,9.046424793675433e-05,3.559263129943973
2026-03-29 12:00:00.000,en.wikipedia,187081,Anne_Baxter,785,4.065389580784207,8.943883454704301e-05,3.376008360338867
2026-03-29 12:00:00.000,en.wikipedia,34268,Yggdrasil,720,5.141991662198961,8.203307117690568e-05,5.021686875574463
2026-03-29 12:00:00.000,en.wikipedia,45646975,NSN_Cycling_Team,710,10.351347221766192,8.089372296611533e-05,12.294486749879411
2026-03-29 12:00:00.000,en.wikipedia,695909,Yvonne_De_Carlo,701,12.766249860716599,7.986830957640401e-05,13.641829561683812
2026-03-29 12:00:00.000,en.wikipedia,58009,Good_Friday,694,3.211984683323944,7.907076582885076e-05,3.745239707386111
2026-03-29 12:00:00.000,en.wikipedia,1015585,Glitter_(film),693,4.999466152217544,7.895683100777172e-05,4.205517159681501
2026-03-29 12:00:00.000,en.wikipedia,190995,Martha_Stewart,674,18.578935427264298,7.679206940727004e-05,28.850773387866155
2026-03-29 12:00:00.000,en.wikipedia,81759639,2026_Sportbike_World_Championship,662,6.239617377090773,7.542485155432162e-05,6.352502583601523
2026-03-29 12:00:00.000,en.wikipedia,170685,Sarah_Miles,641,6.373136271355341,7.303222031166187e-05,5.502359029805148
2026-03-29 12:00:00.000,en.wikipedia,170389,Maundy_Thursday,610,4.891174289115837,6.950024085821176e-05,6.866220331160517
2026-03-29 12:00:00.000,en.wikipedia,5050663,Mary_Berry,589,21.268418808991242,6.710760961555201e-05,21.509512394165014
2026-03-29 12:00:00.000,en.wikipedia,20396,Michael_Schumacher,587,5.306314573518343,6.687973997339394e-05,4.107828474821132
2026-03-29 12:00:00.000,en.wikipedia,17068576,List_of_countries_by_renewable_electricity_production,580,5.58921604842057,6.608219622584069e-05,4.558105183147746
2026-03-29 12:00:00.000,en.wikipedia,54051059,Pierbattista_Pizzaballa,578,18.160901220344144,6.585432658368262e-05,16.061412373175084
2026-03-29 12:00:00.000,en.wikipedia,1841463,Gent–Wevelgem,566,15.516487044832473,6.44871087307342e-05,13.3505533428597
2026-03-29 12:00:00.000,en.wikipedia,62848363,Amsterdam_(2022_film),563,18.25599553999532,6.414530426749708e-05,17.425556995956438
2026-03-29 12:00:00.000,en.wikipedia,194551,Sammy_Davis_Jr.,561,3.5927128008809803,6.391743462533902e-05,3.577757211245124
2026-03-29 12:00:00.000,en.wikipedia,72034602,Twisters_(film),542,8.238988960026308,6.175267302483733e-05,7.800973379972914
2026-03-29 12:00:00.000,en.wikipedia,7810,Church_of_the_Holy_Sepulchre,541,14.191855725680934,6.16387382037583e-05,15.739734722352022
2026-03-29 12:00:00.000,en.wikipedia,421440,Rho,529,4.694948567743251,6.027152035080987e-05,4.812641047085486
2026-03-29 12:00:00.000,en.wikipedia,161519,Stuart_Whitman,515,6.632946521763488,5.867643285570337e-05,5.769623005449201
2026-03-29 12:00:00.000,en.wikipedia,76344590,Bison_Kaalamaadan,514,10.768080171583632,5.856249803462434e-05,9.270974654183526
2026-03-29 12:00:00.000,en.wikipedia,22467,Oklahoma_City_bombing,497,4.054986204838038,5.662560607628073e-05,3.582303503714857
2026-03-29 12:00:00.000,en.wikipedia,54779523,Jonas_Vingegaard,496,4.5061896970414015,5.651167125520169e-05,5.44775896096533
2026-03-29 12:00:00.000,en.wikipedia,88351,Diane_de_Poitiers,494,48.16477097618489,5.628380161304362e-05,53.014193209602595
2026-03-29 12:00:00.000,en.wikipedia,9368995,Irina_Demick,492,33.23401871576773,5.6055931970885554e-05,6.46161579166541
2026-03-29 12:00:00.000,en.wikipedia,55271321,Kate_Bottley,473,3.915761666124971,5.3891170370383873e-05,3.2667407285429912
2026-03-29 12:00:00.000,en.wikipedia,6021572,Kobe_Bryant_sexual_assault_case,472,19.990382719821856,5.377723554930484e-05,25.611295248031396
2026-03-29 12:00:00.000,en.wikipedia,67088971,Kelly_Piquet,463,8.95079699788434,5.2751822159593515e-05,7.128400438331544
2026-03-29 12:00:00.000,en.wikipedia,12067,Ghana,459,4.177426732397768,5.2296082875277376e-05,4.019223165263187
2026-03-29 12:00:00.000,en.wikipedia,1266451,Edgerrin_James,447,163.29931618554522,5.0928865022328944e-05,157.7753463812046
2026-03-29 12:00:00.000,en.wikipedia,338372,James_Fox,443,7.103241391726201,5.0473125738012805e-05,6.359321657842189
2026-03-29 12:00:00.000,en.wikipedia,1709861,Debra_Paget,439,12.615711196171956,5.001738645369666e-05,12.243707364395869
2026-03-29 12:00:00.000,en.wikipedia,8709554,Nikki_Haley,437,3.873024051359247,4.978951681153859e-05,4.106331642394592
2026-03-29 12:00:00.000,en.wikipedia,21653786,Manacled_Mormon_case,434,5.554828562989559,4.944771234830148e-05,4.885268600968635
2026-03-29 12:00:00.000,en.wikipedia,5584803,Sweetie_(1989_film),419,18.12032070128745,4.773869003211595e-05,15.79703009848594
2026-03-29 12:00:00.000,en.wikipedia,6458827,Pat_Kavanagh_(agent),417,3.1078287847630133,4.7510820389957876e-05,3.769531044093147
2026-03-29 12:00:00.000,en.wikipedia,34398,Zeus,409,4.2496623628630825,4.659934182132559e-05,4.780284303316962
2026-03-29 12:00:00.000,en.wikipedia,173834,Edward_G._Robinson,403,15.088979197377235,4.591573289485138e-05,14.767104870750844
2026-03-29 12:00:00.000,en.wikipedia,4406593,Fraser_Clarke_Heston,400,8.977146985945408,4.557392843161427e-05,7.896062535750176
2026-03-29 12:00:00.000,en.wikipedia,1492042,John_Derek,396,8.795200871066536,4.511818914729813e-05,8.700014631250179
2026-03-29 12:00:00.000,en.wikipedia,294240,Jackie_Stewart,389,41.67469661537455,4.432064539974488e-05,39.494703082545335
2026-03-29 12:00:00.000,en.wikipedia,8154152,Mike_Jeffries_(businessman),387,4.2510861246140434,4.409277575758681e-05,3.5735422600310818
2026-03-29 12:00:00.000,en.wikipedia,241503,Terry-Thomas,386,8.94416973219654,4.397884093650777e-05,7.817807306899267
2026-03-29 12:00:00.000,en.wikipedia,16043,Jerusalem,386,3.087036085615362,4.397884093650777e-05,3.4025490728072203
2026-03-29 12:00:00.000,en.wikipedia,24027901,Shannon_Bream,385,18.71340995572283,4.3864906115428734e-05,19.50733890649976
2026-03-29 12:00:00.000,en.wikipedia,55578726,Acrimony_(film),384,4.329529649583243,4.37509712943497e-05,3.636608589505959
2026-03-29 12:00:00.000,en.wikipedia,71980226,Mason_Miller,380,3.7155184787580016,4.329523201003356e-05,3.6109165318972067
2026-03-29 12:00:00.000,en.wikipedia,22195003,1996_Tamil_Nadu_Legislative_Assembly_election,376,4.861856830641936,4.283949272571741e-05,3.8561675162102547
2026-03-29 12:00:00.000,en.wikipedia,478023,Robert_Wagner,365,4.865883485434938,4.1586209693848024e-05,6.506271225296414
2026-03-29 12:00:00.000,en.wikipedia,246186,Graham_Hill,362,10.311707226207773,4.1244405230610915e-05,8.416731702474083
2026-03-29 12:00:00.000,en.wikipedia,60765647,London_City_Lionesses,361,7.945129698657892,4.113047040953188e-05,7.6052403367929555
2026-03-29 12:00:00.000,en.wikipedia,81566253,2026_Superbike_World_Championship,360,3.723199575782096,4.101653558845284e-05,3.731776392192458
2026-03-29 12:00:00.000,en.wikipedia,39235061,Kyle_Juszczyk,350,118.16420574214455,3.987718737766248e-05,128.3721135592134
2026-03-29 12:00:00.000,en.wikipedia,22852566,Crucifixion_of_Jesus,349,4.895709855995089,3.976325255658345e-05,5.4646677709000135
2026-03-29 12:00:00.000,en.wikipedia,1338863,Kelly_LeBrock,347,3.249347706382073,3.953538291442538e-05,3.30424240703802
2026-03-29 12:00:00.000,en.wikipedia,365053,List_of_dances,345,5.790898006289205,3.930751327226731e-05,4.783060310742693
2026-03-29 12:00:00.000,en.wikipedia,19068,Macau,345,5.636993329754987,3.930751327226731e-05,5.541766293153214
2026-03-29 12:00:00.000,en.wikipedia,923002,MF_Doom,345,3.6812737641694717,3.930751327226731e-05,3.1962348592478533
2026-03-29 12:00:00.000,en.wikipedia,55666234,Lauren_James,344,8.644449225192728,3.919357845118827e-05,8.254282450144494
2026-03-29 12:00:00.000,en.wikipedia,4415732,Chelsea_F.C._Women,335,9.105763545725699,3.816816506147695e-05,8.350844096219687
2026-03-29 12:00:00.000,en.wikipedia,71302115,Errol_Musk,334,4.568156507968447,3.805423024039791e-05,4.263858290197532
2026-03-29 12:00:00.000,en.wikipedia,313518,Gert_Fröbe,332,6.770631121999171,3.7826360598239846e-05,5.98362426287085
2026-03-29 12:00:00.000,en.wikipedia,21324653,Lent,330,4.146857878023138,3.759849095608177e-05,5.532049731128299
2026-03-29 12:00:00.000,en.wikipedia,296565,Steve_Young,329,24.234637704357485,3.748455613500274e-05,24.897632119563845
2026-03-29 12:00:00.000,en.wikipedia,1853492,Hosanna,327,5.803548805759994,3.7256686492844664e-05,5.319411955315956
2026-03-29 12:00:00.000,en.wikipedia,818002,Double_Jeopardy_(1999_film),325,7.059619601570451,3.702881685068659e-05,7.3896528102363765
2026-03-29 12:00:00.000,en.wikipedia,1510899,The_Foundations,316,73.02186718200747,3.6003403460975276e-05,68.1290438047334
2026-03-29 12:00:00.000,en.wikipedia,7541701,Rachel_Campos-Duffy,315,5.096968754565539,3.588946863989624e-05,4.8033321495033805
2026-03-29 12:00:00.000,en.wikipedia,15976747,Manish_Pandey,312,7.188190142246952,3.554766417665913e-05,6.703494033873802
2026-03-29 12:00:00.000,en.wikipedia,528977,Murray_Walker,312,67.01988806078715,3.554766417665913e-05,47.27936573982165
2026-03-29 12:00:00.000,en.wikipedia,1818874,Tom_Kane,308,4.030729611230973,3.509192489234299e-05,3.801772323920203
