dt,project,identifier,title,absolute_views_current,absolute_views_zscore,views_proportion_current,views_proportion_zscore
2026-03-29 13:00:00.000,en.wikipedia,4656491,Olivia_Munn,10114,134.50399453010877,0.0010436409924516092,147.87667467777086
2026-03-29 13:00:00.000,en.wikipedia,24178,Palm_Sunday,10008,6.26685166027149,0.0010327030900193497,5.10452299318061
2026-03-29 13:00:00.000,en.wikipedia,10384,Boeing_E-3_Sentry,6113,4.019957635777597,0.0006307867695132179,3.1266528941380525
2026-03-29 13:00:00.000,en.wikipedia,346773,Mo_Rocca,3412,367.0209473525726,0.0003520766330081956,371.18496024806257
2026-03-29 13:00:00.000,en.wikipedia,13829646,John_Mulaney,3184,58.24469443421318,0.0003285498240029586,63.47632424488408
2026-03-29 13:00:00.000,en.wikipedia,249621,Gina_Gershon,3020,19.408874946804563,0.00031162703156059515,17.938356767660565
2026-03-29 13:00:00.000,en.wikipedia,62649643,Adam_Boehler,2843,2053.460525936388,0.000293362798253898,1289.5478482700105
2026-03-29 13:00:00.000,en.wikipedia,76383,The_Ten_Commandments_(1956_film),2753,7.930189597866465,0.0002840758999623571,6.8830344667138466
2026-03-29 13:00:00.000,en.wikipedia,75933820,Candidates_Tournament_2026,2081,4.210651792860379,0.00021473372605218495,3.5144294735035566
2026-03-29 13:00:00.000,en.wikipedia,743534,Boeing_E-7_Wedgetail,1984,3.935558297630202,0.00020472451344907974,3.0632715145228997
2026-03-29 13:00:00.000,en.wikipedia,515844,Eddie_the_Eagle,1765,14.354444198250075,0.00018212639427299683,12.826844791344232
2026-03-29 13:00:00.000,en.wikipedia,2130120,Cory_Booker,1675,9.866470360467606,0.00017283949598145593,10.009472467090724
2026-03-29 13:00:00.000,en.wikipedia,72495887,Allah_Ghazanfar,1542,120.67176709957151,0.00015911552406173434,87.94703997543017
2026-03-29 13:00:00.000,en.wikipedia,61797,Yul_Brynner,1527,10.524517803591879,0.00015756770767981086,9.073467983744033
2026-03-29 13:00:00.000,en.wikipedia,74254327,Elizabeth_Tsurkov,1475,207.6337266108916,0.00015220194422247611,227.630053261793
2026-03-29 13:00:00.000,en.wikipedia,54764,Andrew_Lloyd_Webber,1418,23.30967581342905,0.00014632024197116687,29.159534136594353
2026-03-29 13:00:00.000,en.wikipedia,41758713,Max_Verstappen,1394,5.275147752466534,0.00014384373576008927,3.705156339381835
2026-03-29 13:00:00.000,en.wikipedia,148653,Terracotta_Army,1383,4.380810037206831,0.0001427086704133454,3.5537398216277216
2026-03-29 13:00:00.000,en.wikipedia,329804,Mangelwurzel,1313,13.768829256465317,0.00013548552729770246,14.55032520677318
2026-03-29 13:00:00.000,en.wikipedia,46165,Charlton_Heston,1223,8.028974934716818,0.00012619862900616156,7.069938220607054
2026-03-29 13:00:00.000,en.wikipedia,193714,Holy_Week,1094,5.4531251219368375,0.00011288740812161957,4.50389160845962
2026-03-29 13:00:00.000,en.wikipedia,19577,Moses,1050,8.687865186247391,0.000108347146734644,7.6133166425927685
2026-03-29 13:00:00.000,en.wikipedia,27442998,Avatar:_Fire_and_Ash,993,4.8137989169138375,0.00010246544448333477,3.8142359761450915
2026-03-29 13:00:00.000,en.wikipedia,9325,Easter,986,4.15545303504636,0.00010174313017177048,4.3220912463369405
2026-03-29 13:00:00.000,en.wikipedia,364082,Betty_Buckley,975,66.13499325630423,0.00010060806482502658,67.18328592972894
2026-03-29 13:00:00.000,en.wikipedia,19068,Macau,937,21.58611387450148,9.668692999082041e-05,18.651234148991758
2026-03-29 13:00:00.000,en.wikipedia,187081,Anne_Baxter,912,4.388726325043187,9.410723602094794e-05,3.3415406458756056
2026-03-29 13:00:00.000,en.wikipedia,31750,Ukraine,899,4.192850095088432,9.276579515661426e-05,4.309231578831705
2026-03-29 13:00:00.000,en.wikipedia,68781370,List_of_highest-grossing_Hindi_films,865,6.4343852998917495,8.925741135758768e-05,3.8756692561848047
2026-03-29 13:00:00.000,en.wikipedia,4282932,Jessa_Zaragoza,849,588.9843838529206,8.76064072168693e-05,345.1632826987433
2026-03-29 13:00:00.000,en.wikipedia,34268,Yggdrasil,848,5.419117248709615,8.75032194580744e-05,4.7521467496564025
2026-03-29 13:00:00.000,en.wikipedia,20586,March_29,846,3.9796541076344645,8.72968439404846e-05,3.1629215705681677
2026-03-29 13:00:00.000,en.wikipedia,54520372,Pope_Leo_XIV,839,4.295165037020908,8.657452962892031e-05,4.263821426258185
2026-03-29 13:00:00.000,en.wikipedia,31491838,Triumphal_entry_into_Jerusalem,825,4.695715959768828,8.512990100579172e-05,3.804043412695329
2026-03-29 13:00:00.000,en.wikipedia,695909,Yvonne_De_Carlo,808,8.927020784671347,8.337570910627844e-05,8.19835678642237
2026-03-29 13:00:00.000,en.wikipedia,88351,Diane_de_Poitiers,795,15.497076455170316,8.203426824194475e-05,14.00817669191394
2026-03-29 13:00:00.000,en.wikipedia,236466,Airborne_early_warning_and_control,793,4.342610701889873,8.182789272435496e-05,3.42175501783069
2026-03-29 13:00:00.000,en.wikipedia,58009,Good_Friday,781,3.8589884407117196,8.058963961881616e-05,3.602169258212169
2026-03-29 13:00:00.000,en.wikipedia,23059,Passover,775,5.014576213258469,7.997051306604677e-05,6.296824005864968
2026-03-29 13:00:00.000,en.wikipedia,12342170,Dingdong_Avanzado,772,1074.0952006223656,7.966094978966207e-05,318.92826722394153
2026-03-29 13:00:00.000,en.wikipedia,22647679,Ajinkya_Rahane,755,38.70441111550716,7.790675789014879e-05,30.741149922512182
2026-03-29 13:00:00.000,en.wikipedia,22620804,Chevelon_Creek_Bridge,724,3.703102400382327,7.470793736750691e-05,3.7189749340342986
2026-03-29 13:00:00.000,en.wikipedia,179273,Julius_and_Ethel_Rosenberg,715,21.614895304860518,7.377924753835283e-05,24.095178048400836
2026-03-29 13:00:00.000,en.wikipedia,1503091,Robin_Cousins,713,99.40097606050054,7.357287202076303e-05,110.11856625969395
2026-03-29 13:00:00.000,en.wikipedia,1841463,Gent–Wevelgem,707,9.600805807543267,7.295374546799363e-05,8.285570999939381
2026-03-29 13:00:00.000,en.wikipedia,54051059,Pierbattista_Pizzaballa,706,8.824274522206755,7.285055770919874e-05,7.785038888746412
2026-03-29 13:00:00.000,en.wikipedia,170389,Maundy_Thursday,703,5.409735928675372,7.254099443281404e-05,5.936140523262998
2026-03-29 13:00:00.000,en.wikipedia,56039151,Finn_Allen,698,45.31831479016389,7.202505563883954e-05,35.66662977323474
2026-03-29 13:00:00.000,en.wikipedia,7810,Church_of_the_Holy_Sepulchre,695,10.776691387149874,7.171549236245484e-05,9.859202874037166
2026-03-29 13:00:00.000,en.wikipedia,62848363,Amsterdam_(2022_film),682,10.461175756126309,7.037405149812116e-05,9.285095837396625
2026-03-29 13:00:00.000,en.wikipedia,80449236,Jiang_Xueqin,679,3.023997088691573,7.006448822173646e-05,3.171660211649019
2026-03-29 13:00:00.000,en.wikipedia,18072854,Will_Poulter,676,13.943184057783125,6.975492494535177e-05,15.887917004998727
2026-03-29 13:00:00.000,en.wikipedia,15868164,Mumbai_Indians,667,4.795460232252017,6.882623511619768e-05,4.31095112253787
2026-03-29 13:00:00.000,en.wikipedia,1015585,Glitter_(film),663,4.085784950551749,6.841348408101808e-05,3.185534382971014
2026-03-29 13:00:00.000,en.wikipedia,75910,Henry_II_of_France,663,18.177548070248267,6.841348408101808e-05,18.693482395820322
2026-03-29 13:00:00.000,en.wikipedia,15860092,Kolkata_Knight_Riders,656,6.059996411583091,6.769116976945378e-05,4.98287256457024
2026-03-29 13:00:00.000,en.wikipedia,1634305,The_Stranger_(1946_film),655,60.918271159768615,6.758798201065888e-05,54.194193823142655
2026-03-29 13:00:00.000,en.wikipedia,7541701,Rachel_Campos-Duffy,647,10.164365050305893,6.67624799402997e-05,8.666866135252889
2026-03-29 13:00:00.000,en.wikipedia,302240,George_(magazine),625,4.2023202342408625,6.449234924681191e-05,4.579866405798193
2026-03-29 13:00:00.000,en.wikipedia,50552524,2026_New_Democratic_Party_leadership_election,624,3.526975737933151,6.4389161488017e-05,3.4096313785283434
2026-03-29 13:00:00.000,en.wikipedia,57349992,Anna_Marie_Tendler,620,77.79100806164749,6.397641045283742e-05,72.6563897828157
2026-03-29 13:00:00.000,en.wikipedia,6479315,Shakira,611,4.161623125917343,6.304772062368332e-05,6.731543737996577
2026-03-29 13:00:00.000,en.wikipedia,421440,Rho,601,4.767873227996122,6.201584303573433e-05,4.343443130081494
2026-03-29 13:00:00.000,en.wikipedia,1076567,Airport_'77,601,41.03102252269481,6.201584303573433e-05,44.736773804077885
2026-03-29 13:00:00.000,en.wikipedia,72909530,Yassamin_Ansari,584,25.8753209457921,6.026165113622105e-05,26.294185065163017
2026-03-29 13:00:00.000,en.wikipedia,63960343,Mariarosaria_Taddeo,579,49.47866702859381,5.9745712342246555e-05,59.55448755419987
2026-03-29 13:00:00.000,en.wikipedia,44154,Catherine_de'_Medici,557,15.313043696660188,5.7475581648758774e-05,18.488385417753605
2026-03-29 13:00:00.000,en.wikipedia,22467,Oklahoma_City_bombing,552,4.296469302769714,5.695964285478428e-05,3.3525427866708726
2026-03-29 13:00:00.000,en.wikipedia,705453,Marisa_Pavan,538,9.698374150922426,5.5515014231655696e-05,8.720111054687004
2026-03-29 13:00:00.000,en.wikipedia,1422819,Julia_Ormond,518,13.442567443036685,5.3451259055757715e-05,15.377957152660773
2026-03-29 13:00:00.000,en.wikipedia,294240,Jackie_Stewart,513,12.439643160512244,5.293532026178322e-05,11.158906059966846
2026-03-29 13:00:00.000,en.wikipedia,8709554,Nikki_Haley,507,4.376361525859194,5.231619370901382e-05,4.017183509193119
2026-03-29 13:00:00.000,en.wikipedia,70147812,Angkrish_Raghuvanshi,505,47.38097551133597,5.210981819142402e-05,33.62676108313008
2026-03-29 13:00:00.000,en.wikipedia,12067,Ghana,503,4.454833364489858,5.190344267383423e-05,3.629144434121786
2026-03-29 13:00:00.000,en.wikipedia,69670508,Why_Didn't_They_Ask_Evans?_(2022_TV_series),501,70.09602930674356,5.169706715624443e-05,64.68313802281328
2026-03-29 13:00:00.000,en.wikipedia,1179416,First_Knight,493,48.67083586603785,5.087156508588524e-05,46.84792593955075
2026-03-29 13:00:00.000,en.wikipedia,55440309,Blessing_Muzarabani,492,32.04850471921083,5.0768377327090335e-05,28.013474976589553
2026-03-29 13:00:00.000,en.wikipedia,318073,Jane_Pauley,485,25.470359696776324,5.004606301552604e-05,24.151987652765882
2026-03-29 13:00:00.000,en.wikipedia,1492042,John_Derek,482,8.185571972382792,4.9736499739141344e-05,7.217411659676582
2026-03-29 13:00:00.000,en.wikipedia,3648861,André_De_Shields,480,36.58638911604011,4.9530124221551545e-05,38.10374645190599
2026-03-29 13:00:00.000,en.wikipedia,3186725,The_Outsiders_(film),470,5.258262381380855,4.8498246633602554e-05,5.777599706798048
2026-03-29 13:00:00.000,en.wikipedia,49518272,Charles_Hurt,469,18.87836726425481,4.839505887480766e-05,15.764004220308928
2026-03-29 13:00:00.000,en.wikipedia,4380457,Lady_Jane_Grey,467,3.8352779887406414,4.818868335721786e-05,3.3926241925051346
2026-03-29 13:00:00.000,en.wikipedia,2114635,Richard_Keys,465,4.74265811958756,4.798230783962806e-05,3.6564476023271233
